,loss,auc_1,binary_accuracy,precision_1,recall_1,lr
57,0.6056166887283325,0.779972493648529,0.7273344397544861,0.694023609161377,0.5771825313568115,3.5999998e-05
58,0.5991705656051636,0.7910234928131104,0.7401949167251587,0.7122669219970703,0.5950396656990051,3.5999998e-05
59,0.598734974861145,0.7799847722053528,0.7214234471321106,0.6750479340553284,0.5939484238624573,2.1599999e-05
60,0.5939282774925232,0.7927038669586182,0.7345634698867798,0.7019524574279785,0.5920634865760803,2.1599999e-05
61,0.5768893957138062,0.8053698539733887,0.7435897588729858,0.7092863917350769,0.6152777671813965,2.1599999e-05
62,0.5728994011878967,0.8172473311424255,0.7549724578857422,0.7164490222930908,0.6477182507514954,2.1599999e-05
63,0.5845270752906799,0.8031060099601746,0.7467848658561707,0.7166357636451721,0.6136904954910278,2.1599999e-05
64,0.5706882476806641,0.8131592869758606,0.7524562478065491,0.7180898785591125,0.6340277791023254,2.1599999e-05
65,0.5671486258506775,0.8204017281532288,0.7590063214302063,0.7261345982551575,0.644444465637207,2.1599999e-05
66,0.5586130619049072,0.8271567821502686,0.7653167247772217,0.7330377101898193,0.6559523940086365,2.1599999e-05
67,0.5571106672286987,0.8252779841423035,0.7632797956466675,0.7296251058578491,0.6545634865760803,2.1599999e-05
68,0.5521153807640076,0.8310360312461853,0.7680326104164124,0.7288898229598999,0.6748015880584717,2.1599999e-05
69,0.5528014898300171,0.8321267366409302,0.7687914371490479,0.7344040274620056,0.6668650507926941,2.1599999e-05
70,0.5515403747558594,0.8350449204444885,0.7731448411941528,0.7369157671928406,0.6788690686225891,2.1599999e-05
71,0.5441995859146118,0.8433191180229187,0.781771719455719,0.7492440342903137,0.6882936358451843,2.1599999e-05
72,0.5400060415267944,0.8442972302436829,0.7802140712738037,0.7471115589141846,0.6864087581634521,2.1599999e-05
73,0.5420262217521667,0.8391979336738586,0.7759405970573425,0.7427237033843994,0.6784722208976746,2.1599999e-05
74,0.5267179608345032,0.8503847718238831,0.7840881943702698,0.7511283159255981,0.6934523582458496,2.1599999e-05
